ID,ZIP,STABRV,ZIP3,STATE_NAME,REGION,sample_year,PFAS water sites,Total households,Median household income,Income_DESC,Total population,Nonwhite,Percent Nonwhite,Nonwhite_DESC,Housing units,START_DATE,END_DATE,latitude,longitude,name,desc,source,precision
2459,18603,PA,186,Pennsylvania,Northeast Region,2021,1,8527,50747,"$35,000 - $55,000",19441,1467,7.5,Less than 10%,9491,2021-01-01,2023-01-01,41.0651207,-76.244957,18603,"18603, PA",Bing Maps,postcode
2460,18628,PA,186,Pennsylvania,Northeast Region,2020,1,102,31071,"Less than $35,000",199,3,1.5,Less than 10%,288,2020-01-01,2023-01-01,41.4574737,-76.333168,18628,"18628, PA",Bing Maps,postcode
2461,18629,PA,186,Pennsylvania,Northeast Region,2020,1,778,52083,"$35,000 - $55,000",1838,121,6.6,Less than 10%,1151,2020-01-01,2023-01-01,41.535202,-76.1219559,18629,"18629, PA",Bing Maps,postcode
2462,18655,PA,186,Pennsylvania,Northeast Region,2020,1,2350,61765,"$55,001 - $75,000",5441,271,5,Less than 10%,2710,2020-01-01,2023-01-01,41.1659088,-76.202034,18655,"18655, PA",Bing Maps,postcode
2463,18657,PA,186,Pennsylvania,Northeast Region,2014,1,4698,65156,"$55,001 - $75,000",11575,825,7.1,Less than 10%,5579,2014-01-01,2023-01-01,41.5385552,-75.9478073,18657,"18657, PA",Bing Maps,postcode
2464,18657,PA,186,Pennsylvania,Northeast Region,2021,1,4698,65156,"$55,001 - $75,000",11575,825,7.1,Less than 10%,5579,2021-01-01,2023-01-01,41.5385552,-75.9478073,18657,"18657, PA",Bing Maps,postcode
2465,18661,PA,186,Pennsylvania,Northeast Region,2013,1,2129,57386,"$55,001 - $75,000",5055,315,6.2,Less than 10%,3572,2013-01-01,2023-01-01,41.0735016,-75.7745209,18661,"18661, PA",Bing Maps,postcode
2466,18661,PA,186,Pennsylvania,Northeast Region,2020,1,2129,57386,"$55,001 - $75,000",5055,315,6.2,Less than 10%,3572,2020-01-01,2023-01-01,41.0735016,-75.7745209,18661,"18661, PA",Bing Maps,postcode
2467,18702,PA,187,Pennsylvania,Northeast Region,2014,1,16082,46926,"$35,000 - $55,000",40105,15392,38.4,25.1% - 50%,19440,2014-01-01,2023-01-01,41.243679,-75.847435,18702,"18702, PA",Bing Maps,postcode
2468,18702,PA,187,Pennsylvania,Northeast Region,2015,1,16082,46926,"$35,000 - $55,000",40105,15392,38.4,25.1% - 50%,19440,2015-01-01,2023-01-01,41.243679,-75.847435,18702,"18702, PA",Bing Maps,postcode
2469,18702,PA,187,Pennsylvania,Northeast Region,2021,1,16082,46926,"$35,000 - $55,000",40105,15392,38.4,25.1% - 50%,19440,2021-01-01,2023-01-01,41.243679,-75.847435,18702,"18702, PA",Bing Maps,postcode
2470,18801,PA,188,Pennsylvania,Northeast Region,2021,1,3477,54028,"$35,000 - $55,000",8254,457,5.5,Less than 10%,4448,2021-01-01,2023-01-01,41.8349876,-75.9123306,18801,"18801, PA",Bing Maps,postcode
2471,18826,PA,188,Pennsylvania,Northeast Region,2016,1,549,72772,"$55,001 - $75,000",1289,57,4.4,Less than 10%,815,2016-01-01,2023-01-01,41.7442093,-75.7412338,18826,"18826, PA",Bing Maps,postcode
2472,18840,PA,188,Pennsylvania,Northeast Region,2015,1,4477,50347,"$35,000 - $55,000",10756,720,6.7,Less than 10%,4994,2015-01-01,2023-01-01,41.9821892,-76.5369186,18840,"18840, PA",Bing Maps,postcode
2473,18848,PA,188,Pennsylvania,Northeast Region,2020,1,3742,44776,"$35,000 - $55,000",8703,418,4.8,Less than 10%,4595,2020-01-01,2023-01-01,41.7677918,-76.4530258,18848,"18848, PA",Bing Maps,postcode
2474,18901,PA,189,Pennsylvania,Northeast Region,2015,1,10486,103626,"More than $75,000",27875,3068,11,10% - 25%,11089,2015-01-01,2023-01-01,40.308445,-75.137764,18901,"18901, PA",Bing Maps,postcode
2475,18901,PA,189,Pennsylvania,Northeast Region,2020,2,10486,103626,"More than $75,000",27875,3068,11,10% - 25%,11089,2020-01-01,2023-01-01,40.308445,-75.137764,18901,"18901, PA",Bing Maps,postcode
2476,18917,PA,189,Pennsylvania,Northeast Region,2020,1,960,78971,"More than $75,000",2110,394,18.7,10% - 25%,996,2020-01-01,2023-01-01,40.3726997,-75.2045212,18917,"18917, PA",Bing Maps,postcode
2477,18917,PA,189,Pennsylvania,Northeast Region,2021,1,960,78971,"More than $75,000",2110,394,18.7,10% - 25%,996,2021-01-01,2023-01-01,40.3726997,-75.2045212,18917,"18917, PA",Bing Maps,postcode
2478,18928,PA,189,Pennsylvania,Northeast Region,2020,1,,,,,,,,,2020-01-01,2023-01-01,40.3390579,-75.045723,18928,"18928, PA",Bing Maps,postcode
2479,18929,PA,189,Pennsylvania,Northeast Region,2014,1,3408,146212,"More than $75,000",10136,983,9.7,Less than 10%,3579,2014-01-01,2023-01-01,40.2580261,-75.0874023,18929,"18929, PA",Bing Maps,postcode
2480,18940,PA,189,Pennsylvania,Northeast Region,2014,1,11515,132214,"More than $75,000",29164,5046,17.3,10% - 25%,11928,2014-01-01,2023-01-01,40.2434235,-74.9421005,18940,"18940, PA",Bing Maps,postcode
2481,18940,PA,189,Pennsylvania,Northeast Region,2020,2,11515,132214,"More than $75,000",29164,5046,17.3,10% - 25%,11928,2020-01-01,2023-01-01,40.2434235,-74.9421005,18940,"18940, PA",Bing Maps,postcode
2482,18944,PA,189,Pennsylvania,Northeast Region,2020,1,9601,104314,"More than $75,000",26301,2517,9.6,Less than 10%,10036,2020-01-01,2023-01-01,40.418146,-75.223477,18944,,,
2483,18947,PA,189,Pennsylvania,Northeast Region,2020,1,2469,112205,"More than $75,000",6356,498,7.8,Less than 10%,2552,2020-01-01,2023-01-01,40.405632,-75.1218948,18947,"18947, PA",Bing Maps,postcode
2484,18949,PA,189,Pennsylvania,Northeast Region,2020,3,,,,,,,,,2020-01-01,2023-01-01,40.3878136,-75.146759,18949,"18949, PA",Bing Maps,postcode
2485,18949,PA,189,Pennsylvania,Northeast Region,2021,1,,,,,,,,,2021-01-01,2023-01-01,40.3878136,-75.146759,18949,"18949, PA",Bing Maps,postcode
2486,18951,PA,189,Pennsylvania,Northeast Region,2020,2,13398,79013,"More than $75,000",35331,4069,11.5,10% - 25%,13983,2020-01-01,2023-01-01,40.4536362,-75.3433227,18951,"18951, PA",Bing Maps,postcode
2487,18954,PA,189,Pennsylvania,Northeast Region,2015,1,4360,131421,"More than $75,000",11456,3485,30.4,25.1% - 50%,4410,2015-01-01,2023-01-01,40.2139397,-75.0046539,18954,"18954, PA",Bing Maps,postcode
2488,18955,PA,189,Pennsylvania,Northeast Region,2020,1,523,62917,"$55,001 - $75,000",1414,114,8.1,Less than 10%,546,2020-01-01,2023-01-01,40.4712982,-75.3219757,18955,"18955, PA",Bing Maps,postcode
2489,18960,PA,189,Pennsylvania,Northeast Region,2020,2,4649,86132,"More than $75,000",11484,1755,15.3,10% - 25%,4931,2020-01-01,2023-01-01,40.3652649,-75.3166733,18960,"18960, PA",Bing Maps,postcode
2490,18966,PA,189,Pennsylvania,Northeast Region,2014,1,13591,99189,"More than $75,000",35147,2378,6.8,Less than 10%,14193,2014-01-01,2023-01-01,40.1933098,-75.0070877,18966,"18966, PA",Bing Maps,postcode
2491,18966,PA,189,Pennsylvania,Northeast Region,2020,1,13591,99189,"More than $75,000",35147,2378,6.8,Less than 10%,14193,2020-01-01,2023-01-01,40.1933098,-75.0070877,18966,"18966, PA",Bing Maps,postcode
2492,18968,PA,189,Pennsylvania,Northeast Region,2020,1,,,,,,,,,2020-01-01,2023-01-01,40.4386177,-75.4363403,18968,"18968, PA",Bing Maps,postcode
2493,18969,PA,189,Pennsylvania,Northeast Region,2020,2,6061,75125,"More than $75,000",14930,2370,15.9,10% - 25%,6292,2020-01-01,2023-01-01,40.3213196,-75.3443832,18969,"18969, PA",Bing Maps,postcode
2494,18974,PA,189,Pennsylvania,Northeast Region,2014,1,17299,76597,"More than $75,000",40405,7398,18.3,10% - 25%,17774,2014-01-01,2023-01-01,40.2042847,-75.0862732,18974,"18974, PA",Bing Maps,postcode
2495,18976,PA,189,Pennsylvania,Northeast Region,2014,1,7354,106667,"More than $75,000",20313,3215,15.8,10% - 25%,7543,2014-01-01,2023-01-01,40.2441483,-75.1348877,18976,"18976, PA",Bing Maps,postcode
2496,18976,PA,189,Pennsylvania,Northeast Region,2020,1,7354,106667,"More than $75,000",20313,3215,15.8,10% - 25%,7543,2020-01-01,2023-01-01,40.2441483,-75.1348877,18976,"18976, PA",Bing Maps,postcode
2497,19002,PA,190,Pennsylvania,Northeast Region,2014,1,11620,117544,"More than $75,000",31166,6698,21.5,10% - 25%,12141,2014-01-01,2023-01-01,40.1703072,-75.210495,19002,"19002, PA",Bing Maps,postcode
2498,19007,PA,190,Pennsylvania,Northeast Region,2021,2,8719,58802,"$55,001 - $75,000",21443,8020,37.4,25.1% - 50%,9246,2021-01-01,2023-01-01,40.1160431,-74.8559875,19007,"19007, PA",Bing Maps,postcode
2499,19010,PA,190,Pennsylvania,Northeast Region,2013,1,7378,118529,"More than $75,000",21783,5429,24.9,10% - 25%,8103,2013-01-01,2023-01-01,40.0239563,-75.3244782,19010,"19010, PA",Bing Maps,postcode
2500,19010,PA,190,Pennsylvania,Northeast Region,2014,3,7378,118529,"More than $75,000",21783,5429,24.9,10% - 25%,8103,2014-01-01,2023-01-01,40.0239563,-75.3244782,19010,"19010, PA",Bing Maps,postcode
2501,19010,PA,190,Pennsylvania,Northeast Region,2015,2,7378,118529,"More than $75,000",21783,5429,24.9,10% - 25%,8103,2015-01-01,2023-01-01,40.0239563,-75.3244782,19010,"19010, PA",Bing Maps,postcode
2502,19010,PA,190,Pennsylvania,Northeast Region,2020,3,7378,118529,"More than $75,000",21783,5429,24.9,10% - 25%,8103,2020-01-01,2023-01-01,40.0239563,-75.3244782,19010,"19010, PA",Bing Maps,postcode
2503,19016,PA,190,Pennsylvania,Northeast Region,2014,1,,,,,,,,,2014-01-01,2023-01-01,39.8469238,-75.3608627,19016,"19016, PA",Bing Maps,postcode
2504,19030,PA,190,Pennsylvania,Northeast Region,2015,1,4546,81921,"More than $75,000",11989,2043,17,10% - 25%,4664,2015-01-01,2023-01-01,40.1751022,-74.8453598,19030,"19030, PA",Bing Maps,postcode
2505,19034,PA,190,Pennsylvania,Northeast Region,2020,1,2161,125875,"More than $75,000",6107,835,13.7,10% - 25%,2334,2020-01-01,2023-01-01,40.1371422,-75.2011948,19034,"19034, PA",Bing Maps,postcode
2506,19044,PA,190,Pennsylvania,Northeast Region,2023,1,6480,84391,"More than $75,000",16216,4246,26.2,25.1% - 50%,6618,2023-01-01,2023-01-01,40.1852264,-75.1449356,19044,"19044, PA",Bing Maps,postcode
2507,19044,PA,190,Pennsylvania,Northeast Region,2015,1,6480,84391,"More than $75,000",16216,4246,26.2,25.1% - 50%,6618,2015-01-01,2023-01-01,40.1852264,-75.1449356,19044,"19044, PA",Bing Maps,postcode
2508,19044,PA,190,Pennsylvania,Northeast Region,2018,1,6480,84391,"More than $75,000",16216,4246,26.2,25.1% - 50%,6618,2018-01-01,2023-01-01,40.1852264,-75.1449356,19044,"19044, PA",Bing Maps,postcode
2509,19050,PA,190,Pennsylvania,Northeast Region,2020,1,11225,54935,"$35,000 - $55,000",27485,20764,75.5,More than 75%,12412,2020-01-01,2023-01-01,39.9350891,-75.2654114,19050,"19050, PA",Bing Maps,postcode
2510,19055,PA,190,Pennsylvania,Northeast Region,2013,1,4863,71958,"$55,001 - $75,000",13672,2268,16.6,10% - 25%,5042,2013-01-01,2023-01-01,40.1482544,-74.8358307,19055,"19055, PA",Bing Maps,postcode
2511,19063,PA,190,Pennsylvania,Northeast Region,2021,3,14697,102401,"More than $75,000",35439,5219,14.7,10% - 25%,15708,2021-01-01,2023-01-01,39.9134369,-75.3973694,19063,"19063, PA",Bing Maps,postcode
2512,19063,PA,190,Pennsylvania,Northeast Region,2022,3,14697,102401,"More than $75,000",35439,5219,14.7,10% - 25%,15708,2022-01-01,2023-01-01,39.9134369,-75.3973694,19063,"19063, PA",Bing Maps,postcode
2513,19067,PA,190,Pennsylvania,Northeast Region,2013,1,20311,110452,"More than $75,000",52519,10486,20,10% - 25%,21660,2013-01-01,2023-01-01,40.2159843,-74.8301468,19067,"19067, PA",Bing Maps,postcode
2514,19067,PA,190,Pennsylvania,Northeast Region,2014,1,20311,110452,"More than $75,000",52519,10486,20,10% - 25%,21660,2014-01-01,2023-01-01,40.2159843,-74.8301468,19067,"19067, PA",Bing Maps,postcode
2515,19067,PA,190,Pennsylvania,Northeast Region,2015,1,20311,110452,"More than $75,000",52519,10486,20,10% - 25%,21660,2015-01-01,2023-01-01,40.2159843,-74.8301468,19067,"19067, PA",Bing Maps,postcode
2516,19067,PA,190,Pennsylvania,Northeast Region,2021,1,20311,110452,"More than $75,000",52519,10486,20,10% - 25%,21660,2021-01-01,2023-01-01,40.2159843,-74.8301468,19067,"19067, PA",Bing Maps,postcode
2517,19073,PA,190,Pennsylvania,Northeast Region,2021,1,7920,113430,"More than $75,000",20421,2051,10,10% - 25%,8577,2021-01-01,2023-01-01,39.9846268,-75.4133377,19073,"19073, PA",Bing Maps,postcode
2518,19087,PA,190,Pennsylvania,Northeast Region,2021,1,11749,144022,"More than $75,000",32592,7291,22.4,10% - 25%,12502,2021-01-01,2023-01-01,40.0540695,-75.3989105,19087,"19087, PA",Bing Maps,postcode
2519,19107,PA,191,Pennsylvania,Northeast Region,2020,1,7823,60676,"$55,001 - $75,000",14689,7181,48.9,25.1% - 50%,8920,2020-01-01,2023-01-01,39.9507942,-75.1601257,19107,"19107, PA",Bing Maps,postcode
2520,19128,PA,191,Pennsylvania,Northeast Region,2020,1,16980,76854,"More than $75,000",37677,9942,26.4,25.1% - 50%,17809,2020-01-01,2023-01-01,40.0405617,-75.2245712,19128,"19128, PA",Bing Maps,postcode
2521,19301,PA,193,Pennsylvania,Northeast Region,2020,1,2579,95430,"More than $75,000",6689,1692,25.3,25.1% - 50%,2655,2020-01-01,2023-01-01,40.0422897,-75.4857483,19301,"19301, PA",Bing Maps,postcode
2522,19312,PA,193,Pennsylvania,Northeast Region,2020,3,4174,164844,"More than $75,000",11338,1782,15.7,10% - 25%,4333,2020-01-01,2023-01-01,40.0430298,-75.4526443,19312,"19312, PA",Bing Maps,postcode
2523,19312,PA,193,Pennsylvania,Northeast Region,2021,1,4174,164844,"More than $75,000",11338,1782,15.7,10% - 25%,4333,2021-01-01,2023-01-01,40.0430298,-75.4526443,19312,"19312, PA",Bing Maps,postcode
2524,19317,PA,193,Pennsylvania,Northeast Region,2020,1,3659,143694,"More than $75,000",10043,2512,25,10% - 25%,3740,2020-01-01,2023-01-01,39.8723793,-75.5897827,19317,"19317, PA",Bing Maps,postcode
2525,19320,PA,193,Pennsylvania,Northeast Region,2015,1,20237,76710,"More than $75,000",55219,18288,33.1,25.1% - 50%,21280,2015-01-01,2023-01-01,39.9844132,-75.8220673,19320,"19320, PA",Bing Maps,postcode
2526,19320,PA,193,Pennsylvania,Northeast Region,2020,2,20237,76710,"More than $75,000",55219,18288,33.1,25.1% - 50%,21280,2020-01-01,2023-01-01,39.9844132,-75.8220673,19320,"19320, PA",Bing Maps,postcode
2527,19335,PA,193,Pennsylvania,Northeast Region,2020,1,17913,116895,"More than $75,000",48272,8641,17.9,10% - 25%,18761,2020-01-01,2023-01-01,40.0160675,-75.7177658,19335,"19335, PA",Bing Maps,postcode
2528,19335,PA,193,Pennsylvania,Northeast Region,2021,1,17913,116895,"More than $75,000",48272,8641,17.9,10% - 25%,18761,2021-01-01,2023-01-01,40.0160675,-75.7177658,19335,"19335, PA",Bing Maps,postcode
2529,19344,PA,193,Pennsylvania,Northeast Region,2020,2,4433,70999,"$55,001 - $75,000",12145,720,5.9,Less than 10%,4733,2020-01-01,2023-01-01,40.0835228,-75.8899841,19344,"19344, PA",Bing Maps,postcode
2530,19348,PA,193,Pennsylvania,Northeast Region,2020,2,8940,96729,"More than $75,000",23636,7082,30,25.1% - 50%,9330,2020-01-01,2023-01-01,39.8578606,-75.7034302,19348,"19348, PA",Bing Maps,postcode
2531,19355,PA,193,Pennsylvania,Northeast Region,2020,1,10090,133686,"More than $75,000",26920,6552,24.3,10% - 25%,10513,2020-01-01,2023-01-01,40.0477219,-75.529892,19355,"19355, PA",Bing Maps,postcode
2532,19355,PA,193,Pennsylvania,Northeast Region,2021,1,10090,133686,"More than $75,000",26920,6552,24.3,10% - 25%,10513,2021-01-01,2023-01-01,40.0477219,-75.529892,19355,"19355, PA",Bing Maps,postcode
2533,19363,PA,193,Pennsylvania,Northeast Region,2020,2,5610,83949,"More than $75,000",17170,5129,29.9,25.1% - 50%,5964,2020-01-01,2023-01-01,39.7722893,-75.9723816,19363,"19363, PA",Bing Maps,postcode
2534,19363,PA,193,Pennsylvania,Northeast Region,2021,1,5610,83949,"More than $75,000",17170,5129,29.9,25.1% - 50%,5964,2021-01-01,2023-01-01,39.7722893,-75.9723816,19363,"19363, PA",Bing Maps,postcode
2535,19382,PA,193,Pennsylvania,Northeast Region,2021,1,20429,104232,"More than $75,000",54748,9539,17.4,10% - 25%,21270,2021-01-01,2023-01-01,39.9453125,-75.5926285,19382,"19382, PA",Bing Maps,postcode
2536,19383,PA,193,Pennsylvania,Northeast Region,2023,1,0,,NA,3222,778,24.1,10% - 25%,0,2023-01-01,2023-01-01,39.9519424,-75.6001739,19383,"19383, PA",Bing Maps,postcode
2537,19401,PA,194,Pennsylvania,Northeast Region,2020,1,16282,58782,"$55,001 - $75,000",41287,26544,64.3,50.1% - 75%,18237,2020-01-01,2023-01-01,40.1243935,-75.335556,19401,"19401, PA",Bing Maps,postcode
2538,19403,PA,194,Pennsylvania,Northeast Region,2020,1,18879,85248,"More than $75,000",46794,12377,26.4,25.1% - 50%,19909,2020-01-01,2023-01-01,40.1399117,-75.3866043,19403,"19403, PA",Bing Maps,postcode
2539,19403,PA,194,Pennsylvania,Northeast Region,2021,2,18879,85248,"More than $75,000",46794,12377,26.4,25.1% - 50%,19909,2021-01-01,2023-01-01,40.1399117,-75.3866043,19403,"19403, PA",Bing Maps,postcode
2540,19407,PA,194,Pennsylvania,Northeast Region,2020,1,,,,,,,,,2020-01-01,2023-01-01,40.1278267,-75.4340591,19407,"19407, PA",Bing Maps,postcode
2541,19426,PA,194,Pennsylvania,Northeast Region,2013,1,12839,128070,"More than $75,000",40870,8921,21.8,10% - 25%,13383,2013-01-01,2023-01-01,40.1867676,-75.4523468,19426,"19426, PA",Bing Maps,postcode
2542,19426,PA,194,Pennsylvania,Northeast Region,2021,1,12839,128070,"More than $75,000",40870,8921,21.8,10% - 25%,13383,2021-01-01,2023-01-01,40.1867676,-75.4523468,19426,"19426, PA",Bing Maps,postcode
2543,19446,PA,194,Pennsylvania,Northeast Region,2020,1,22647,87083,"More than $75,000",58570,15796,27,25.1% - 50%,23613,2020-01-01,2023-01-01,40.2404518,-75.2913971,19446,"19446, PA",Bing Maps,postcode
2544,19454,PA,194,Pennsylvania,Northeast Region,2015,1,10981,94410,"More than $75,000",27562,6952,25.2,25.1% - 50%,11207,2015-01-01,2023-01-01,40.2113526,-75.2743345,19454,,,
2545,19454,PA,194,Pennsylvania,Northeast Region,2020,1,10981,94410,"More than $75,000",27562,6952,25.2,25.1% - 50%,11207,2020-01-01,2023-01-01,40.2113526,-75.2743345,19454,,,
2546,19460,PA,194,Pennsylvania,Northeast Region,2014,1,16443,104504,"More than $75,000",41615,7427,17.8,10% - 25%,17172,2014-01-01,2023-01-01,40.1247635,-75.5252686,19460,"19460, PA",Bing Maps,postcode
2547,19462,PA,194,Pennsylvania,Northeast Region,2020,1,6055,101843,"More than $75,000",15203,3679,24.2,10% - 25%,6397,2020-01-01,2023-01-01,40.1145363,-75.2856598,19462,"19462, PA",Bing Maps,postcode
2548,19464,PA,194,Pennsylvania,Northeast Region,2014,1,18589,64942,"$55,001 - $75,000",47040,12525,26.6,25.1% - 50%,20459,2014-01-01,2023-01-01,40.2556152,-75.6303635,19464,"19464, PA",Bing Maps,postcode
2549,19475,PA,194,Pennsylvania,Northeast Region,2015,1,4472,85321,"More than $75,000",11457,1675,14.6,10% - 25%,4739,2015-01-01,2023-01-01,40.1747322,-75.5812378,19475,"19475, PA",Bing Maps,postcode
2550,19486,PA,194,Pennsylvania,Northeast Region,2014,1,,,,,,,,,2014-01-01,2023-01-01,40.2099342,-75.2956314,19486,"19486, PA",Bing Maps,postcode
2551,19505,PA,195,Pennsylvania,Northeast Region,2015,1,1521,85423,"More than $75,000",3546,84,2.4,Less than 10%,1558,2015-01-01,2023-01-01,40.3706703,-75.6258469,19505,"19505, PA",Bing Maps,postcode
2552,19508,PA,195,Pennsylvania,Northeast Region,2015,1,6257,73442,"$55,001 - $75,000",15523,1607,10.4,10% - 25%,6684,2015-01-01,2023-01-01,40.2679672,-75.8184967,19508,"19508, PA",Bing Maps,postcode
2553,19508,PA,195,Pennsylvania,Northeast Region,2020,1,6257,73442,"$55,001 - $75,000",15523,1607,10.4,10% - 25%,6684,2020-01-01,2023-01-01,40.2679672,-75.8184967,19508,"19508, PA",Bing Maps,postcode
2554,19510,PA,195,Pennsylvania,Northeast Region,2020,2,3376,103265,"More than $75,000",8949,1045,11.7,10% - 25%,3376,2020-01-01,2023-01-01,40.4429741,-75.8796768,19510,"19510, PA",Bing Maps,postcode
2555,19512,PA,195,Pennsylvania,Northeast Region,2020,1,6899,71847,"$55,001 - $75,000",16736,1001,6,Less than 10%,7405,2020-01-01,2023-01-01,40.3311653,-75.6575546,19512,"19512, PA",Bing Maps,postcode
2556,19525,PA,195,Pennsylvania,Northeast Region,2020,2,5692,120841,"More than $75,000",17148,1442,8.4,Less than 10%,5799,2020-01-01,2023-01-01,40.307209,-75.5910339,19525,"19525, PA",Bing Maps,postcode
2557,19526,PA,195,Pennsylvania,Northeast Region,2020,2,4793,57448,"$55,001 - $75,000",11415,730,6.4,Less than 10%,5036,2020-01-01,2023-01-01,40.5442123,-75.9785461,19526,"19526, PA",Bing Maps,postcode
2558,19530,PA,195,Pennsylvania,Northeast Region,2014,1,5012,62662,"$55,001 - $75,000",15939,1706,10.7,10% - 25%,5744,2014-01-01,2023-01-01,40.5266304,-75.7723999,19530,"19530, PA",Bing Maps,postcode
2559,19533,PA,195,Pennsylvania,Northeast Region,2021,1,2565,82596,"More than $75,000",8378,1513,18.1,10% - 25%,2679,2021-01-01,2023-01-01,40.4406242,-75.9888611,19533,"19533, PA",Bing Maps,postcode
2560,19536,PA,195,Pennsylvania,Northeast Region,2020,2,261,55469,"$55,001 - $75,000",552,23,4.2,Less than 10%,270,2020-01-01,2023-01-01,40.4803047,-75.7584305,19536,"19536, PA",Bing Maps,postcode
2561,19539,PA,195,Pennsylvania,Northeast Region,2020,1,1887,67344,"$55,001 - $75,000",4740,122,2.6,Less than 10%,1922,2020-01-01,2023-01-01,40.4897804,-75.6885757,19539,"19539, PA",Bing Maps,postcode
2562,19540,PA,195,Pennsylvania,Northeast Region,2020,1,4369,86897,"More than $75,000",11342,1069,9.4,Less than 10%,4538,2020-01-01,2023-01-01,40.2630882,-75.9726486,19540,"19540, PA",Bing Maps,postcode
2563,19543,PA,195,Pennsylvania,Northeast Region,2020,7,1920,100037,"More than $75,000",5816,526,9,Less than 10%,2088,2020-01-01,2023-01-01,40.169342,-75.8959351,19543,"19543, PA",Bing Maps,postcode
2564,19555,PA,195,Pennsylvania,Northeast Region,2020,2,1371,66658,"$55,001 - $75,000",3344,137,4.1,Less than 10%,1503,2020-01-01,2023-01-01,40.5011253,-75.9673996,19555,"19555, PA",Bing Maps,postcode
2565,19560,PA,195,Pennsylvania,Northeast Region,2020,2,3406,63742,"$55,001 - $75,000",8170,2581,31.6,25.1% - 50%,3641,2020-01-01,2023-01-01,40.4074516,-75.9131546,19560,"19560, PA",Bing Maps,postcode
2566,19567,PA,195,Pennsylvania,Northeast Region,2020,1,1991,66891,"$55,001 - $75,000",5628,371,6.6,Less than 10%,2124,2020-01-01,2023-01-01,40.395485,-76.2171684,19567,,,
